ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min),Distance_km,Traffic,Peak_Hour,Weather,Season,Normal_Hour_Preparation_Time,Peak_Hour_Preparation_Time,Food_Type
55B1,COIMBRES11DEL01,36,4.8,11.001753,76.986241,11.111753,77.096241,Drinks ,motorcycle ,60,17.138077427627362,Medium,Yes,Rain,Monsoon,15,23,Drinks
8.7E+05,VADRES13DEL03,36,4.0,22.310237,73.158921,22.400237,73.248921,Meal ,motorcycle ,60,13.63134369814336,High,Yes,Clear,Summer,13,21,Meals
82C3,RANCHIRES04DEL02,22,4.8,23.359033,85.325347,23.439033,85.405347,Drinks ,scooter ,44,12.074063090453254,Low,No,Cloudy,Winter,10,21,Snacks
5397,PUNERES18DEL01,38,4.4,18.593481,73.785901,18.663481,73.855901,Buffet ,motorcycle ,52,10.72326417216742,Medium,Yes,Rain,Monsoon,14,24,Biryani
876B,SURRES01DEL02,39,4.9,21.186438,72.794115,21.236438,72.844115,Buffet ,motorcycle ,33,7.600994631258499,Medium,No,Clear,Summer,12,24,Biryani
3A5A,INDORES08DEL02,24,4.9,22.725748,75.898497,22.775748,75.948497,Snack ,scooter ,36,7.562982485199944,Medium,No,Cloudy,Winter,13,22,Snacks
5.1E+05,VADRES18DEL01,30,4.1,0.0,0.0,0.07,0.07,Snack ,motorcycle ,60,11.00773476374462,High,Yes,Rain,Monsoon,14,25,Burger
5631,HYDRES18DEL03,35,4.8,17.450851,78.379347,17.540851,78.469347,Meal ,motorcycle ,60,13.829314445199008,High,Yes,Clear,Summer,12,24,Burger
1DAC,CHENRES07DEL03,33,4.5,13.081878,80.248519,13.171878,80.338519,Drinks ,electric_scooter ,50,13.969116967729818,Low,No,Cloudy,Winter,18,29,Snacks
DE01,KOCRES010DEL01,39,4.7,10.035573,76.336958,10.105573,76.406958,Snack ,motorcycle ,50,10.923267458246295,Medium,No,Rain,Monsoon,8,19,Snacks
8771,VADRES11DEL02,31,4.3,22.308096,73.167753,22.388096,73.247753,Drinks ,motorcycle ,56,12.117036432265769,High,Yes,Clear,Summer,14,19,Snacks
3645,CHENRES20DEL01,37,4.5,12.975996,80.221898,12.985996,80.231898,Drinks ,scooter ,16,1.5525704156530522,Medium,No,Cloudy,Winter,10,15,Meals
1FF1,MYSRES04DEL03,37,4.7,12.3085,76.665808,12.3385,76.695808,Buffet ,scooter ,30,4.663566689152346,Medium,No,Rain,Monsoon,15,27,Drinks
4A3C,MUMRES13DEL01,33,5.0,19.178321,72.834715,19.188321,72.844715,Meal ,motorcycle ,21,1.5294972211336797,Medium,Yes,Clear,Summer,12,21,Burger
6E0D,RANCHIRES03DEL03,24,4.6,0.0,0.0,0.06,0.06,Meal ,scooter ,32,9.435201537430713,Low,No,Cloudy,Winter,9,14,Drinks
6CC6,JAPRES08DEL02,33,4.5,26.910262,75.783013,26.990262,75.863013,Snack ,scooter ,44,11.916757259074872,Low,No,Rain,Monsoon,17,26,Drinks
C141,ALHRES12DEL01,39,4.7,25.443994,81.860187,25.513994,81.930187,Meal ,motorcycle ,51,10.486117701549048,High,Yes,Clear,Summer,16,22,Snacks
690F,RANCHIRES11DEL03,37,4.6,23.359194,85.325447,23.449194,85.415447,Snack ,motorcycle ,59,13.583078662316938,Medium,Yes,Cloudy,Winter,12,22,Burger
B4BA,HYDRES19DEL02,25,4.9,17.458998,78.500366,17.508998,78.550366,Meal ,scooter ,34,7.683191405131541,Low,No,Rain,Monsoon,18,28,Drinks
63A9,PUNERES17DEL03,28,4.8,18.530963,73.828972,18.590963,73.888972,Buffet ,scooter ,34,9.193093962702369,Low,No,Clear,Summer,18,27,Pizza
88DD,MYSRES010DEL01,38,4.7,12.321214,76.621094,12.361214,76.661094,Buffet ,motorcycle ,34,6.217883647558788,Medium,Yes,Cloudy,Winter,11,16,Biryani
1B58,JAPRES03DEL01,29,4.6,26.913483,75.803139,26.983483,75.873139,Drinks ,motorcycle ,60,10.427235657896192,High,Yes,Rain,Monsoon,10,17,Pizza
87A8,MYSRES04DEL03,31,4.6,12.3085,76.665808,12.3685,76.725808,Meal ,motorcycle ,39,9.3268725291157,Medium,No,Clear,Summer,16,23,Snacks
3F8D,MUMRES06DEL03,25,4.8,19.055831,72.833984,19.115831,72.893984,Snack ,motorcycle ,41,9.179538450825504,Medium,No,Cloudy,Winter,18,30,Burger
290C,MYSRES18DEL01,35,4.9,12.337928,76.617889,12.407928,76.687889,Drinks ,motorcycle ,60,10.88065184853536,High,Yes,Rain,Monsoon,10,20,Snacks
7ECE,RANCHIRES18DEL01,39,4.7,23.351489,85.324253,23.421489,85.394253,Buffet ,motorcycle ,53,10.565262855251571,High,Yes,Clear,Summer,15,25,Snacks
1365,INDORES06DEL02,38,3.9,22.728163,75.884212,22.808163,75.964212,Meal ,motorcycle ,60,12.100062421151955,High,Yes,Cloudy,Winter,16,28,Pizza
33A4,CHENRES15DEL03,35,4.7,13.026286,80.275235,13.056286,80.305235,Drinks ,motorcycle ,35,4.657159718108008,Medium,Yes,Rain,Monsoon,10,20,Snacks
8F3C,JAPRES07DEL02,29,4.7,26.766536,75.837333,26.786536,75.857333,Snack ,motorcycle ,16,2.981217855191716,Low,No,Clear,Summer,13,21,Drinks
2FE1,SURRES18DEL03,27,4.6,21.149834,72.778666,21.179834,72.808666,Snack ,scooter ,30,4.561265632840908,Medium,No,Cloudy,Winter,17,23,Pizza
4B5B,MYSRES04DEL03,38,4.3,12.3085,76.665808,12.3985,76.755808,Meal ,motorcycle ,60,13.989916877276224,High,Yes,Rain,Monsoon,18,24,Snacks
7405,SURRES19DEL01,36,4.9,21.149669,72.772629,21.219669,72.842629,Buffet ,motorcycle ,44,10.64228895373847,Medium,No,Clear,Summer,10,19,Pizza
6245,HYDRES04DEL01,26,4.0,17.411028,78.329645,17.451028,78.369645,Buffet ,motorcycle ,40,6.1474046526362285,Medium,Yes,Cloudy,Winter,18,30,Pizza
D02B,KNPRES16DEL03,26,4.1,26.482581,80.315628,26.572581,80.405628,Meal ,motorcycle ,60,13.428477357470475,High,Yes,Rain,Monsoon,9,16,Pizza
1F0E,MYSRES12DEL03,36,4.9,12.284747,76.625861,12.344747,76.685861,Drinks ,motorcycle ,33,9.327285157960466,Low,No,Clear,Summer,11,20,Snacks
7085,JAPRES09DEL01,21,4.7,26.911378,75.789034,26.921378,75.799034,Meal ,motorcycle ,12,1.489792976782923,Low,No,Cloudy,Winter,8,19,Snacks
57FA,CHENRES04DEL02,35,4.7,13.02978,80.208812,13.10978,80.288812,Meal ,electric_scooter ,50,12.418394742110715,Medium,No,Rain,Monsoon,14,25,Snacks
57FC,MYSRES09DEL01,20,4.5,12.323194,76.630583,12.363194,76.670583,Meal ,motorcycle ,29,6.21786068914486,Medium,No,Clear,Summer,15,25,Drinks
7A1F,PUNERES19DEL03,23,4.6,18.563934,73.915367,18.653934,74.005367,Snack ,motorcycle ,60,13.787803344502166,High,Yes,Cloudy,Winter,17,27,Pizza
CEAC,KOLRES18DEL03,37,5.0,22.569367,88.433187,22.629367,88.493187,Buffet ,motorcycle ,41,9.080187058762698,Medium,No,Rain,Monsoon,9,19,Biryani
A0A5,BANGRES14DEL03,26,4.8,12.949934,77.699386,13.009934,77.759386,Snack ,motorcycle ,39,9.315441635500324,Medium,No,Clear,Summer,9,21,Burger
892D,SURRES09DEL02,29,5.0,21.175975,72.795503,21.255975,72.875503,Snack ,scooter ,45,12.161417162420864,Low,No,Cloudy,Winter,16,26,Pizza
6118,INDORES09DEL01,26,4.9,22.725835,75.887648,22.835835,75.997648,Snack ,motorcycle ,60,16.6368750388607,Medium,No,Rain,Monsoon,12,22,Pizza
46FD,PUNERES09DEL03,29,4.8,18.536562,73.896485,18.596562,73.956485,Meal ,motorcycle ,39,9.192951167083816,Medium,No,Clear,Summer,8,20,Burger
5134,RANCHIRES01DEL02,29,4.7,23.416792,85.316842,23.436792,85.336842,Snack ,motorcycle ,19,3.018226484999582,Low,No,Cloudy,Winter,18,30,Burger
D418,LUDHRES010DEL03,21,4.9,30.89286,75.822199,30.92286,75.852199,Meal ,scooter ,27,4.395420246829279,Medium,No,Rain,Monsoon,9,19,Drinks
256C,MYSRES13DEL02,22,4.3,12.310972,76.659264,12.330972,76.679264,Meal ,motorcycle ,21,3.109059104393339,Medium,No,Clear,Summer,12,19,Burger
6055,JAPRES18DEL02,31,4.0,26.913987,75.752891,26.993987,75.832891,Snack ,motorcycle ,60,11.916582838287257,High,Yes,Cloudy,Winter,11,23,Pizza
7BFB,COIMBRES11DEL02,20,4.5,11.001753,76.986241,11.021753,77.006241,Snack ,motorcycle ,24,3.1162485097897914,Low,No,Rain,Monsoon,11,22,Burger
7220,VADRES13DEL02,30,3.9,22.310237,73.158921,22.390237,73.238921,Drinks ,electric_scooter ,51,12.116950608888647,Medium,Yes,Clear,Summer,12,20,Snacks
1568,BANGRES01DEL01,36,4.8,12.933284,77.615428,13.003284,77.685428,Snack ,motorcycle ,53,10.868263117988304,High,Yes,Cloudy,Winter,14,24,Meals
41EA,MYSRES08DEL01,24,4.7,12.297954,76.665169,12.337954,76.705169,Buffet ,scooter ,29,6.218153086065569,Low,No,Rain,Monsoon,15,25,Drinks
1C60,MYSRES15DEL01,32,4.7,12.352058,76.60665,12.362058,76.61665,Buffet ,electric_scooter ,20,1.554424975889943,Medium,No,Clear,Summer,8,18,Pizza
7944,CHENRES02DEL03,25,5.0,13.086438,80.220672,13.146439,80.280672,Drinks ,motorcycle ,42,9.313017158715258,Medium,No,Cloudy,Winter,8,19,Pizza
77EE,HYDRES12DEL01,27,4.5,17.429585,78.392621,17.469585,78.432621,Drinks ,scooter ,36,6.147106622705237,Medium,No,Rain,Monsoon,17,25,Burger
2192,BANGRES07DEL01,32,4.1,12.978453,77.643685,13.048453,77.713685,Buffet ,motorcycle ,48,10.867300462045636,Medium,Yes,Clear,Summer,13,23,Meals
48C7,CHENRES09DEL01,23,4.7,13.044694,80.26147,13.084694,80.30147,Drinks ,motorcycle ,25,6.209259882042439,Low,No,Cloudy,Winter,10,22,Meals
78BF,BANGRES04DEL02,39,4.4,12.98041,77.640489,13.11041,77.770489,Meal ,motorcycle ,60,20.18085916835192,Medium,Yes,Rain,Monsoon,8,16,Biryani
7A5A,VADRES04DEL03,20,4.8,0.0,0.0,0.06,0.06,Snack ,motorcycle ,35,9.435201537430713,Medium,No,Clear,Summer,12,18,Drinks
4321,JAPRES13DEL02,20,4.8,26.846156,75.8023,26.926156,75.8823,Drinks ,electric_scooter ,39,11.919755989352518,Low,No,Cloudy,Winter,9,17,Drinks
E00D,ALHRES07DEL03,29,4.6,25.449659,81.839744,25.479659,81.869744,Meal ,scooter ,30,4.494291162003691,Medium,No,Rain,Monsoon,17,26,Drinks
1E+86,JAPRES06DEL03,26,4.9,26.911927,75.797282,27.051927,75.937282,Meal ,scooter ,60,20.8517263575336,Low,No,Clear,Summer,17,27,Drinks
CFF0,KOCRES03DEL01,25,5.0,10.020683,76.310631,10.030683,76.320631,Meal ,motorcycle ,11,1.5605734793802433,Low,No,Cloudy,Winter,12,23,Meals
1E2D,BANGRES13DEL01,34,4.7,12.935662,77.61413,12.975662,77.65413,Snack ,motorcycle ,37,6.210589610313767,Medium,No,Rain,Monsoon,9,19,Pizza
D072,GOARES02DEL01,31,4.9,15.585658,73.743606,15.625658,73.783606,Snack ,motorcycle ,27,6.175283575307921,Medium,No,Clear,Summer,17,29,Biryani
9A57,RANCHIRES03DEL02,24,4.7,0.0,0.0,0.13,0.13,Snack ,motorcycle ,60,20.44292976252901,High,Yes,Cloudy,Winter,14,22,Snacks
427B,HYDRES12DEL03,30,4.9,17.429585,78.392621,17.519585,78.482621,Meal ,motorcycle ,56,13.830084721845129,Medium,No,Rain,Monsoon,10,21,Burger
5.2E+03,JAPRES07DEL02,36,4.8,26.766536,75.837333,26.896536,75.967333,Buffet ,motorcycle ,60,19.373745834955248,High,Yes,Clear,Summer,8,20,Meals
9395,JAPRES13DEL03,36,4.4,26.846156,75.8023,26.986156,75.9423,Snack ,motorcycle ,60,20.857115324129342,High,Yes,Cloudy,Winter,12,18,Snacks
B5D2,JAPRES18DEL03,26,4.7,26.913987,75.752891,27.053987,75.892891,Meal ,motorcycle ,60,20.85155740266031,High,Yes,Rain,Monsoon,9,16,Pizza
6C4D,VADRES05DEL01,30,4.6,22.310526,73.170937,22.420526,73.280937,Buffet ,scooter ,57,16.659963190056956,Medium,No,Clear,Summer,12,24,Biryani
D1C8,AURGRES02DEL03,20,4.8,0.0,0.0,0.03,0.03,Drinks ,scooter ,31,4.717601092054723,Medium,No,Cloudy,Winter,15,20,Pizza
98CA,BANGRES17DEL02,33,4.7,12.972532,77.608179,13.022532,77.658179,Buffet ,electric_scooter ,34,7.76260023979046,Low,No,Rain,Monsoon,18,23,Biryani
1B5B,RANCHIRES14DEL01,29,4.6,0.0,0.0,0.07,0.07,Snack ,scooter ,40,11.00773476374462,Medium,No,Clear,Summer,12,18,Biryani
644B,MUMRES20DEL03,34,4.0,19.103249,72.846749,19.193249,72.936749,Snack ,motorcycle ,60,13.766855008587,High,Yes,Cloudy,Winter,13,22,Biryani
7A2D,HYDRES14DEL02,36,4.6,17.426228,78.407495,17.506228,78.487495,Buffet ,motorcycle ,51,12.29367767357356,Medium,No,Rain,Monsoon,8,18,Meals
E13F,KNPRES02DEL02,33,4.6,26.471617,80.313564,26.491617,80.333564,Buffet ,motorcycle ,19,2.984637269285578,Low,No,Clear,Summer,12,18,Burger
C278,AURGRES19DEL01,22,4.8,19.866969,75.318894,19.976969,75.428894,Drinks ,motorcycle ,60,16.788275862514016,Low,No,Cloudy,Winter,10,17,Pizza
5912,PUNERES18DEL01,38,4.7,18.593481,73.785901,18.603481,73.795901,Drinks ,scooter ,15,1.5320227740635557,Low,No,Rain,Monsoon,15,20,Biryani
AB33,BANGRES08DEL02,27,4.9,12.906229,77.596791,12.986229,77.676791,Drinks ,scooter ,43,12.421407858788074,Medium,No,Clear,Summer,15,20,Meals
DD96,KNPRES16DEL01,32,4.8,26.482581,80.315628,26.552581,80.385628,Meal ,scooter ,44,10.444776155165613,Medium,No,Cloudy,Winter,8,17,Pizza
7646,BANGRES010DEL02,26,4.8,12.933298,77.614293,13.013298,77.694293,Snack ,motorcycle ,60,12.42075005031394,High,Yes,Rain,Monsoon,17,29,Burger
5EF5,INDORES03DEL02,29,4.5,22.751857,75.866699,22.881857,75.996699,Drinks ,motorcycle ,60,19.65937352744409,Low,No,Clear,Summer,11,18,Pizza
7EF7,COIMBRES16DEL02,31,4.5,11.010375,76.95295,11.090375,77.03295,Buffet ,motorcycle ,50,12.46418980459395,Medium,No,Cloudy,Winter,18,24,Burger
1136,HYDRES20DEL01,28,4.6,17.483216,78.552111,17.523216,78.592111,Drinks ,motorcycle ,29,6.146243658393976,Low,No,Rain,Monsoon,13,18,Meals
D032,AGRRES08DEL03,21,4.8,27.160934,78.044095,27.220934,78.104095,Buffet ,motorcycle ,35,8.929086888936338,Low,No,Clear,Summer,11,22,Pizza
199D,COIMBRES15DEL02,21,4.0,11.006686,76.951736,11.056686,77.001736,Buffet ,motorcycle ,31,7.790362124533636,Low,No,Cloudy,Winter,13,24,Drinks
871C,RANCHIRES12DEL02,30,4.9,0.0,0.0,0.08,0.08,Drinks ,motorcycle ,51,12.58026782240096,Medium,No,Rain,Monsoon,11,16,Biryani
CF18,ALHRES05DEL01,29,4.7,25.457687,81.835585,25.497687,81.875585,Buffet ,motorcycle ,27,5.992096714696384,Low,No,Clear,Summer,14,22,Pizza
1DAD,MUMRES01DEL01,20,4.8,19.12663,72.829976,19.13663,72.839976,Snack ,motorcycle ,14,1.5297232853102505,Low,No,Cloudy,Winter,8,18,Pizza
C918,AURGRES14DEL03,28,5.0,19.875016,75.322405,19.965016,75.412405,Snack ,motorcycle ,55,13.73594217639658,Low,No,Rain,Monsoon,14,19,Pizza
33C1,MUMRES13DEL01,25,4.7,19.178321,72.834715,19.248321,72.904715,Meal ,motorcycle ,34,10.705559922396493,Low,No,Clear,Summer,8,15,Meals
1B50,PUNERES16DEL01,29,4.6,18.536718,73.830327,18.646718,73.940327,Buffet ,motorcycle ,60,16.85256546542981,High,Yes,Cloudy,Winter,11,19,Biryani
27FE,CHENRES14DEL02,38,4.8,13.026279,80.174568,13.046279,80.194568,Buffet ,motorcycle ,26,3.10480375328542,Medium,No,Rain,Monsoon,13,22,Snacks
1536,HYDRES06DEL03,39,4.9,17.455894,78.375467,17.485894,78.405467,Drinks ,motorcycle ,24,4.610073053799367,Medium,No,Clear,Summer,13,20,Meals
A152,SURRES18DEL03,26,4.9,21.149834,72.778666,21.209834,72.838666,Snack ,scooter ,42,9.12210080560154,Medium,No,Cloudy,Winter,18,30,Pizza
9C9A,COIMBRES02DEL01,33,4.4,11.022477,76.995667,11.092477,77.065667,Meal ,motorcycle ,58,10.906036622245397,High,Yes,Rain,Monsoon,11,23,Drinks
3052,VADRES13DEL03,24,4.6,22.310237,73.158921,22.370237,73.218921,Snack ,motorcycle ,36,9.088013799330726,Medium,No,Clear,Summer,16,28,Meals
1045,COIMBRES16DEL01,24,4.9,11.010375,76.95295,11.050375,76.99295,Buffet ,motorcycle ,31,6.232303380307374,Medium,No,Cloudy,Winter,18,25,Biryani
2391,INDORES13DEL03,33,4.5,22.745049,75.892471,22.835049,75.982471,Buffet ,scooter ,52,13.611566722125016,Low,No,Rain,Monsoon,15,25,Drinks
7DDD,INDORES12DEL03,35,4.2,22.74806,75.8934,22.83806,75.9834,Drinks ,motorcycle ,60,13.611428630407518,High,Yes,Clear,Summer,12,24,Pizza
279F,MUMRES13DEL03,27,4.2,19.178321,72.834715,19.268321,72.924715,Buffet ,motorcycle ,56,13.763896210757894,Medium,Yes,Cloudy,Winter,17,23,Meals
E76,CHENRES06DEL02,29,4.6,13.054347,80.257221,13.104347,80.307221,Snack ,scooter ,34,7.761350404897176,Low,No,Rain,Monsoon,9,20,Meals
AEFA,BANGRES06DEL03,29,4.5,12.979096,77.640625,13.009096,77.670625,Snack ,motorcycle ,17,4.657591594951663,Low,No,Clear,Summer,15,22,Meals
DAD6,AGRRES11DEL02,34,4.7,27.163303,78.057044,27.293303,78.187044,Buffet ,scooter ,60,19.343487217443105,Medium,No,Cloudy,Winter,17,25,Drinks
C237,KNPRES15DEL02,20,4.7,26.482419,80.320939,26.502419,80.340939,Meal ,scooter ,28,2.9845125598688216,Medium,No,Rain,Monsoon,11,23,Burger
4EFC,VADRES13DEL01,29,4.8,22.310237,73.158921,22.350237,73.198921,Drinks ,motorcycle ,27,6.058876303739538,Low,No,Clear,Summer,17,23,Burger
6E+33,VADRES01DEL03,22,4.9,22.307898,73.167788,22.367898,73.227788,Snack ,scooter ,43,9.08808409216373,Medium,No,Cloudy,Winter,12,22,Burger
D92F,AGRRES03DEL01,35,4.9,27.160832,78.011608,27.230832,78.081608,Buffet ,motorcycle ,57,10.417065790358764,High,Yes,Rain,Monsoon,17,27,Snacks
D902,KOCRES14DEL01,32,4.4,10.027014,76.308053,10.137014,76.418053,Drinks ,motorcycle ,60,17.16483390268399,High,Yes,Clear,Summer,14,23,Drinks
D91A,LUDHRES18DEL01,28,4.9,30.890184,75.829615,31.000184,75.939615,Snack ,motorcycle ,60,16.113872411826254,Medium,No,Cloudy,Winter,13,24,Pizza
4F0C,COIMBRES14DEL02,30,4.7,11.003681,76.975525,11.133681,77.105525,Meal ,scooter ,60,20.253686339517657,Medium,No,Rain,Monsoon,14,20,Drinks
8456,CHENRES19DEL01,22,4.7,12.986047,80.218114,13.096047,80.328114,Snack ,scooter ,53,17.076258901182708,Low,No,Clear,Summer,13,19,Drinks
3329,COIMBRES15DEL02,36,4.7,11.006686,76.951736,11.056686,77.001736,Buffet ,motorcycle ,37,7.790362124533636,Medium,No,Cloudy,Winter,12,21,Burger
1AA8,SURRES20DEL02,23,4.8,21.15276,72.778059,21.28276,72.908059,Snack ,motorcycle ,60,19.76218981785956,Medium,No,Rain,Monsoon,11,18,Burger
144D,INDORES18DEL02,22,4.8,22.753839,75.897429,22.773839,75.917429,Drinks ,motorcycle ,17,3.0250598092769923,Low,No,Clear,Summer,13,25,Snacks
D27B,AURGRES04DEL02,29,4.5,19.876106,75.340775,20.006106,75.470775,Meal ,motorcycle ,60,19.83956144193532,Low,No,Cloudy,Winter,13,20,Pizza
ADD6,CHENRES01DEL01,34,4.9,13.005801,80.250744,13.115801,80.360744,Buffet ,motorcycle ,60,17.075594401072465,High,Yes,Rain,Monsoon,11,17,Pizza
7C60,BANGRES010DEL01,38,4.1,12.933298,77.614293,12.943298,77.624293,Buffet ,motorcycle ,26,1.5527001159062177,High,Yes,Clear,Summer,9,21,Biryani
4FB8,VADRES09DEL01,35,5.0,0.0,0.0,0.07,0.07,Snack ,motorcycle ,55,11.00773476374462,High,Yes,Cloudy,Winter,13,24,Burger
1406,VADRES15DEL03,38,4.7,0.0,0.0,0.06,0.06,Drinks ,scooter ,42,9.435201537430713,Medium,No,Rain,Monsoon,17,27,Drinks
C63E,DEHRES010DEL01,32,4.3,30.328174,78.049117,30.398174,78.119117,Meal ,scooter ,51,10.280572823486368,High,Yes,Clear,Summer,14,26,Biryani
7B03,BANGRES07DEL01,20,4.5,12.978453,77.643685,13.048453,77.713685,Buffet ,motorcycle ,42,10.867300462045636,Medium,No,Cloudy,Winter,13,20,Drinks
4314,CHENRES05DEL02,25,4.9,13.058616,80.264151,13.138616,80.344151,Buffet ,motorcycle ,60,12.41768756419937,High,Yes,Rain,Monsoon,12,23,Snacks
9E5A,JAPRES06DEL03,29,4.5,26.911927,75.797282,26.971927,75.857282,Meal ,scooter ,36,8.937860881830986,Low,No,Clear,Summer,17,27,Burger
C044,AGRRES12DEL03,32,4.7,-27.165108,78.015053,27.225108,78.075053,Meal ,scooter ,60,6047.919477618645,Medium,Yes,Cloudy,Winter,12,20,Meals
D7D3,DEHRES12DEL02,39,4.1,0.0,0.0,0.13,0.13,Drinks ,motorcycle ,60,20.44292976252901,High,Yes,Rain,Monsoon,13,25,Meals
70B1,VADRES01DEL01,31,4.4,22.307898,73.167788,22.417898,73.277788,Buffet ,motorcycle ,60,16.660108123692734,High,Yes,Clear,Summer,16,26,Drinks
5.9E+06,SURRES13DEL02,37,4.5,21.170096,72.789122,21.220096,72.839122,Buffet ,motorcycle ,34,7.601385733165002,Medium,No,Cloudy,Winter,12,18,Drinks
DEAC,LUDHRES05DEL03,36,4.9,30.905562,75.832841,30.995562,75.922841,Snack ,electric_scooter ,59,13.183763612802506,Medium,Yes,Rain,Monsoon,13,22,Snacks
A053,JAPRES16DEL03,37,3.8,26.849596,75.800512,26.989596,75.940512,Snack ,motorcycle ,60,20.856833724898244,High,Yes,Clear,Summer,18,25,Burger
4DB,PUNERES02DEL03,29,4.6,-18.55144,-73.804855,18.61144,73.864855,Meal ,scooter ,60,16612.23905461284,Low,No,Cloudy,Winter,17,25,Biryani
7031,COIMBRES14DEL01,38,4.9,11.003681,76.975525,11.043681,77.015525,Snack ,scooter ,35,6.232373004508207,Medium,No,Rain,Monsoon,16,25,Burger
D3BC,AGRRES010DEL02,37,4.4,27.163303,78.057044,27.243303,78.137044,Drinks ,motorcycle ,55,11.904865487130731,High,Yes,Clear,Summer,9,18,Meals
8DE9,SURRES14DEL03,21,4.9,21.157729,72.768726,21.247729,72.858726,Buffet ,scooter ,55,13.682164847733418,Medium,No,Cloudy,Winter,12,21,Burger
7C84,JAPRES04DEL03,35,4.9,26.902328,75.794257,26.932328,75.824257,Meal ,electric_scooter ,24,4.469362226704669,Low,No,Rain,Monsoon,17,29,Snacks
96D2,JAPRES01DEL03,22,4.8,26.90519,75.810753,26.99519,75.900753,Snack ,scooter ,51,13.406355455305173,Medium,No,Clear,Summer,9,14,Snacks
77B5,HYDRES010DEL02,28,4.8,17.428294,78.404423,17.448294,78.424423,Buffet ,motorcycle ,22,3.0736440277233705,Medium,No,Cloudy,Winter,14,25,Drinks
75DC,MYSRES16DEL02,39,4.0,12.316967,76.603067,12.446967,76.733067,Drinks ,motorcycle ,60,20.2065815105083,High,Yes,Rain,Monsoon,17,25,Meals
BE78,BANGRES15DEL02,29,4.5,12.975377,77.696664,13.055377,77.776664,Snack ,scooter ,42,12.419724873245672,Low,No,Clear,Summer,14,22,Snacks
35A2,CHENRES15DEL02,39,4.6,13.026286,80.275235,13.046286,80.295235,Drinks ,motorcycle ,31,3.10480371051839,Medium,Yes,Cloudy,Winter,8,15,Burger
416F,MYSRES05DEL02,25,4.9,12.323978,76.627961,12.453978,76.757961,Snack ,electric_scooter ,60,20.206316416481208,Low,No,Rain,Monsoon,15,27,Biryani
A4F5,COIMBRES03DEL03,34,5.0,11.025083,77.015393,11.055083,77.045393,Snack ,electric_scooter ,19,4.674151774555243,Low,No,Clear,Summer,9,21,Drinks
A4EB,BANGRES01DEL02,22,4.8,12.933284,77.615428,12.953284,77.635428,Drinks ,motorcycle ,17,3.1053699758611257,Low,No,Cloudy,Winter,16,26,Drinks
D4DA,KNPRES12DEL01,27,5.0,26.492106,80.327797,26.562106,80.397797,Buffet ,motorcycle ,43,10.44439086222839,Medium,No,Rain,Monsoon,8,19,Drinks
B59B,MUMRES010DEL01,28,4.5,19.003517,72.82765,19.073517,72.89765,Drinks ,motorcycle ,43,10.71090335965414,Medium,No,Clear,Summer,18,30,Meals
4F73,COIMBRES20DEL03,32,5.0,10.994136,76.963303,11.024136,76.993303,Drinks ,scooter ,30,4.674393132741266,Medium,Yes,Cloudy,Winter,15,23,Drinks
6A7,RANCHIRES08DEL01,29,4.6,23.353783,85.326967,23.463783,85.436967,Drinks ,scooter ,60,16.60127679034639,High,Yes,Rain,Monsoon,18,28,Drinks
ADAE,HYDRES16DEL01,27,4.6,17.440827,78.393391,17.510827,78.463391,Snack ,motorcycle ,43,10.756697879102664,Medium,No,Clear,Summer,11,16,Pizza
B785,MUMRES01DEL02,35,3.9,19.12663,72.829976,19.20663,72.909976,Snack ,motorcycle ,60,12.236561539555195,High,Yes,Cloudy,Winter,10,18,Drinks
8366,MYSRES08DEL03,22,4.6,12.297954,76.665169,12.327954,76.695169,Buffet ,motorcycle ,26,4.66365822992199,Low,No,Rain,Monsoon,11,18,Meals
BFF2,AURGRES16DEL03,35,4.7,0.0,0.0,0.03,0.03,Drinks ,electric_scooter ,17,4.717601092054723,Low,No,Clear,Summer,12,19,Biryani
8F58,VADRES11DEL01,30,4.6,22.308096,73.167753,22.318096,73.177753,Buffet ,motorcycle ,18,1.514804895193716,Medium,No,Cloudy,Winter,10,21,Drinks
247C,MYSRES09DEL02,39,4.8,12.323194,76.630583,12.343194,76.650583,Drinks ,scooter ,27,3.1089883297664818,Medium,No,Rain,Monsoon,9,19,Pizza
43B9,HYDRES18DEL03,33,4.8,17.450851,78.379347,17.510851,78.439347,Meal ,motorcycle ,37,9.219905581617374,Medium,No,Clear,Summer,11,16,Biryani
9E8A,PUNERES05DEL02,20,4.7,18.543626,73.905101,18.623626,73.985101,Snack ,scooter ,43,12.256687342592544,Low,No,Cloudy,Winter,16,23,Meals
47AF,VADRES04DEL03,20,4.7,0.0,0.0,0.03,0.03,Buffet ,motorcycle ,24,4.717601092054723,Low,No,Rain,Monsoon,8,15,Drinks
1B40,MYSRES02DEL03,34,4.2,12.304569,76.643622,12.364569,76.703622,Snack ,motorcycle ,40,9.326940869812669,Medium,No,Clear,Summer,18,30,Pizza
B4FB,MYSRES03DEL01,22,4.7,12.299524,76.64262,12.369524,76.71262,Meal ,motorcycle ,43,10.881431823102693,Medium,No,Cloudy,Winter,11,18,Drinks
